Recording timestamp	Computer timestamp	Sensor	Export date	Participant name	Recording date	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height
95795551	4080649912	Eye Tracker	07.09.2020	Participant1	07.09.2020	1233	82	1255	51	1212	114	0,13966	0,16546	-0,97628	0,04625	0,18661	-0,98134	3,80	3,42	Valid	Valid	224,2	-129,2	836,6	292,5	-131,7	839,4	343,9	12,6	332,1	28,0	0,6897	0,1767	0,7047	0,1572	0,6747	0,1962								
95803814	4080658175	Eye Tracker	07.09.2020	Participant1	07.09.2020	1244	104	1279	73	1208	135	0,14716	0,17129	-0,97417	0,04510	0,19259	-0,98024			Valid	Valid	224,1	-129,2	837,0	292,5	-131,6	839,5	350,6	18,0	331,1	33,3	0,6970	0,1903	0,7216	0,1708	0,6723	0,2097								
95812148	4080666509	Eye Tracker	07.09.2020	Participant1	07.09.2020	1230	80	1257	63	1203	98	0,14037	0,16873	-0,97562	0,04340	0,18229	-0,98229			Valid	Valid	224,2	-129,4	837,3	292,5	-131,6	839,5	344,6	15,4	329,6	24,2	0,6875	0,1755	0,7066	0,1644	0,6684	0,1866								
95820560	4080674921	Eye Tracker	07.09.2020	Participant1	07.09.2020	1218	76	1234	68	1203	85	0,13295	0,17053	-0,97634	0,04336	0,17875	-0,98294	3,38	3,43	Valid	Valid	224,2	-129,6	837,5	292,6	-131,8	839,7	338,3	16,6	329,6	20,9	0,6795	0,1729	0,6904	0,1674	0,6685	0,1783								
95828813	4080683174	Eye Tracker	07.09.2020	Participant1	07.09.2020	1259	21	1259	21			0,14102	0,15717	-0,97745						Valid	Invalid	224,2	-129,6	837,7				345,0	5,1			0,7076	0,1381	0,7076	0,1381										
95837148	4080691509	Eye Tracker	07.09.2020	Participant1	07.09.2020	1264	83	1322	46	1207	120	0,16027	0,16393	-0,97337	0,04475	0,18834	-0,98108			Valid	Valid	224,2	-129,8	838,0	292,6	-131,8	839,9	362,2	11,4	330,9	29,5	0,7114	0,1770	0,7510	0,1541	0,6717	0,2000								
95845534	4080699895	Eye Tracker	07.09.2020	Participant1	07.09.2020	1292	95	1381	71	1203	118	0,17843	0,17057	-0,96906	0,04323	0,18813	-0,98119	3,78	3,34	Valid	Valid	224,2	-130,0	838,4	292,7	-132,0	840,0	378,6	17,6	329,7	29,1	0,7306	0,1844	0,7926	0,1698	0,6687	0,1990								
95853811	4080708172	Eye Tracker	07.09.2020	Participant1	07.09.2020	1235	92			1235	92				0,05364	0,18071	-0,98207			Invalid	Valid				292,6	-132,0	840,2			338,5	22,6	0,6911	0,1827			0,6911	0,1827								
95862174	4080716535	Eye Tracker	07.09.2020	Participant1	07.09.2020	1332	8	1377	-21	1287	36	0,17786	0,14519	-0,97329	0,07039	0,16487	-0,98380			Valid	Valid	224,2	-130,2	838,9	292,6	-132,0	840,4	377,5	-5,1	352,7	8,8	0,7585	0,1300	0,7899	0,1123	0,7271	0,1476								
95870547	4080724908	Eye Tracker	07.09.2020	Participant1	07.09.2020	1316	13	1354	-9	1278	34	0,17052	0,14881	-0,97405	0,06751	0,16467	-0,98404	3,34	3,42	Valid	Valid	224,2	-130,5	839,4	292,7	-132,2	840,5	371,2	-2,3	350,4	8,5	0,7475	0,1331	0,7738	0,1194	0,7211	0,1467								
95878830	4080733191	Eye Tracker	07.09.2020	Participant1	07.09.2020	1354	7	1354	7			0,17033	0,15332	-0,97339						Valid	Invalid	224,2	-130,7	839,8				371,2	1,6			0,7738	0,1293	0,7738	0,1293										
95887144	4080741505	Eye Tracker	07.09.2020	Participant1	07.09.2020	1268	28	1308	-13	1229	68	0,15596	0,14850	-0,97654	0,05177	0,17417	-0,98335			Valid	Valid	224,2	-130,9	840,2	292,7	-132,2	840,9	358,4	-3,1	336,9	16,7	0,7142	0,1425	0,7414	0,1173	0,6871	0,1676								
95895476	4080749837	Eye Tracker	07.09.2020	Participant1	07.09.2020	1325	-3	1337	-13	1313	7	0,16510	0,14845	-0,97504	0,07846	0,15689	-0,98449	3,89	3,38	Valid	Valid	224,2	-131,2	840,7	292,7	-132,3	840,9	366,5	-3,2	359,8	1,7	0,7535	0,1233	0,7621	0,1171	0,7449	0,1295								
95903807	4080758168	Eye Tracker	07.09.2020	Participant1	07.09.2020	1312	18	1320	26	1304	11	0,15935	0,15968	-0,97422	0,07559	0,15797	-0,98455			Valid	Valid	224,2	-131,4	841,2	292,7	-132,3	841,0	361,7	6,5	357,3	2,6	0,7443	0,1368	0,7499	0,1417	0,7386	0,1319								
95912140	4080766501	Eye Tracker	07.09.2020	Participant1	07.09.2020	1304	11			1304	11				0,07575	0,15798	-0,98453			Invalid	Valid				292,7	-132,3	841,0			357,4	2,7	0,7389	0,1320			0,7389	0,1320								
95920531	4080774892	Eye Tracker	07.09.2020	Participant1	07.09.2020	1255	67	1282	47	1229	87	0,14723	0,16629	-0,97502	0,05155	0,17981	-0,98235	3,40	3,46	Valid	Valid	224,2	-131,9	841,9	292,7	-132,4	841,0	351,3	11,7	336,9	21,5	0,7052	0,1674	0,7235	0,1549	0,6869	0,1799								
95928864	4080783225	Eye Tracker	07.09.2020	Participant1	07.09.2020	1266	69	1286	53	1246	85	0,14851	0,16776	-0,97458	0,05699	0,17901	-0,98219			Valid	Valid	224,1	-132,0	842,3	292,7	-132,3	841,0	352,5	13,0	341,5	21,0	0,7125	0,1684	0,7264	0,1583	0,6986	0,1785								
95937134	4080791495	Eye Tracker	07.09.2020	Participant1	07.09.2020	1280	58	1322	61	1238	55	0,15957	0,16999	-0,97244	0,05452	0,17057	-0,98384			Valid	Valid	224,1	-132,2	842,7	292,7	-132,2	841,0	362,4	15,1	339,3	13,6	0,7222	0,1616	0,7515	0,1636	0,6929	0,1596								
95945518	4080799879	Eye Tracker	07.09.2020	Participant1	07.09.2020	1281	62	1325	73	1237	51	0,16025	0,17339	-0,97173	0,05417	0,16960	-0,98402	3,41	3,45	Valid	Valid	224,1	-132,4	842,9	292,7	-132,3	840,8	363,1	18,0	339,0	12,7	0,7229	0,1641	0,7535	0,1708	0,6923	0,1573								
95953802	4080808163	Eye Tracker	07.09.2020	Participant1	07.09.2020	1294	51	1357	28	1231	74	0,17039	0,16051	-0,97222	0,05234	0,17576	-0,98304			Valid	Valid	224,1	-132,3	843,0	292,7	-132,1	840,7	371,8	6,9	337,4	18,2	0,7319	0,1570	0,7755	0,1427	0,6883	0,1714								
95962135	4080816496	Eye Tracker	07.09.2020	Participant1	07.09.2020	1272	144	1274	210	1270	77	0,14338	0,21104	-0,96690	0,06467	0,17653	-0,98217			Valid	Valid	224,1	-132,3	842,9	292,6	-132,0	840,6	349,1	51,7	348,0	19,0	0,7165	0,2149	0,7179	0,2563	0,7151	0,1735								
95970532	4080824893	Eye Tracker	07.09.2020	Participant1	07.09.2020	1253	169	1266	227	1240	111	0,14082	0,21578	-0,96624	0,05503	0,18599	-0,98101	3,44	3,45	Valid	Valid	224,1	-132,3	842,7	292,7	-132,0	840,4	346,9	55,9	339,9	27,3	0,7034	0,2307	0,7124	0,2669	0,6945	0,1944								
95978838	4080833199	Eye Tracker	07.09.2020	Participant1	07.09.2020	1266	227	1266	227			0,14088	0,21553	-0,96628						Valid	Invalid	224,1	-132,1	842,5				346,9	55,9			0,7124	0,2669	0,7124	0,2669										
95987201	4080841562	Eye Tracker	07.09.2020	Participant1	07.09.2020	1259	75	1301	73	1218	76	0,15286	0,17317	-0,97296	0,04835	0,17623	-0,98316			Valid	Valid	224,1	-131,9	842,2	292,6	-131,8	840,1	356,4	18,0	333,9	18,8	0,7079	0,1719	0,7365	0,1709	0,6794	0,1729								
95995510	4080849871	Eye Tracker	07.09.2020	Participant1	07.09.2020	1265	69	1296	72	1234	67	0,15139	0,17287	-0,97324	0,05337	0,17361	-0,98337	3,43	3,37	Valid	Valid	224,2	-131,8	841,8	292,6	-131,8	840,0	355,1	17,7	338,2	16,5	0,7117	0,1686	0,7331	0,1701	0,6903	0,1672								
96003808	4080858169	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
96012132	4080866493	Eye Tracker	07.09.2020	Participant1	07.09.2020	1285	70	1304	84	1266	55	0,15407	0,17567	-0,97232	0,06383	0,17008	-0,98336			Valid	Valid	224,1	-131,4	841,2	292,5	-131,6	839,7	357,4	20,6	347,0	13,7	0,7257	0,1687	0,7389	0,1775	0,7126	0,1599								
96020527	4080874888	Eye Tracker	07.09.2020	Participant1	07.09.2020	1258	94	1309	95	1207	93	0,15545	0,17893	-0,97150	0,04469	0,18091	-0,98248	3,84	3,55	Valid	Valid	224,1	-131,4	840,8	292,6	-131,6	839,5	358,6	23,5	330,8	23,0	0,7067	0,1842	0,7421	0,1847	0,6714	0,1836								
96028797	4080883158	Eye Tracker	07.09.2020	Participant1	07.09.2020	1240	79	1243	107	1236	50	0,13520	0,18243	-0,97388	0,05423	0,16844	-0,98422			Valid	Valid	224,1	-131,0	840,5	292,5	-131,4	839,4	340,8	26,5	338,8	12,2	0,6943	0,1743	0,6968	0,1924	0,6917	0,1562								
96037161	4080891522	Eye Tracker	07.09.2020	Participant1	07.09.2020	1241	35			1241	35				0,05577	0,16416	-0,98486			Invalid	Valid				292,5	-131,3	839,3			340,0	8,6	0,6949	0,1469			0,6949	0,1469								
96045475	4080899836	Eye Tracker	07.09.2020	Participant1	07.09.2020	1243	65	1229	112	1258	18	0,13072	0,18377	-0,97424	0,06120	0,15941	-0,98531	3,44	3,47	Valid	Valid	224,2	-130,9	839,8	292,6	-131,3	839,1	336,9	27,5	344,7	4,4	0,6968	0,1657	0,6869	0,1950	0,7067	0,1364								
96053854	4080908215	Eye Tracker	07.09.2020	Participant1	07.09.2020	1353	74	1353	74			0,16965	0,17193	-0,97039						Valid	Invalid	224,1	-130,5	839,6				370,9	18,2			0,7732	0,1715	0,7732	0,1715										
96062185	4080916546	Eye Tracker	07.09.2020	Participant1	07.09.2020	1217	152	1216	274	1217	30	0,12546	0,22760	-0,96564	0,04838	0,16263	-0,98550			Valid	Valid	224,2	-130,4	839,4	292,5	-131,1	838,9	333,2	67,4	333,7	7,3	0,6782	0,2200	0,6776	0,2962	0,6788	0,1438								
96070469	4080924830	Eye Tracker	07.09.2020	Participant1	07.09.2020	1219	147	1219	265	1219	29	0,12634	0,22545	-0,96603	0,04881	0,16237	-0,98552	3,43	3,44	Valid	Valid	224,2	-130,5	839,1	292,6	-131,1	838,7	334,0	65,3	334,1	7,0	0,6797	0,2170	0,6795	0,2908	0,6799	0,1431								
96078793	4080933154	Eye Tracker	07.09.2020	Participant1	07.09.2020	1182	161	1193	219	1170	103	0,11876	0,21293	-0,96982	0,03314	0,18329	-0,98250			Valid	Valid	224,2	-130,2	839,0	292,5	-131,0	838,6	326,9	54,0	320,8	25,4	0,6539	0,2259	0,6617	0,2621	0,6462	0,1898								
96087123	4080941484	Eye Tracker	07.09.2020	Participant1	07.09.2020	1187	105			1187	105				0,03857	0,18376	-0,98221			Invalid	Valid				292,5	-130,9	838,5			325,4	26,0	0,6579	0,1911			0,6579	0,1911								
96095458	4080949819	Eye Tracker	07.09.2020	Participant1	07.09.2020	1191	163	1195	216	1187	109	0,11939	0,21229	-0,96989	0,03823	0,18481	-0,98203	3,34	3,46	Valid	Valid	224,3	-130,2	838,6	292,6	-130,9	838,4	327,5	53,3	325,2	26,8	0,6602	0,2268	0,6631	0,2604	0,6573	0,1933								
96103813	4080958174	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
96112120	4080966481	Eye Tracker	07.09.2020	Participant1	07.09.2020	1185	146	1232	123	1137	169	0,13181	0,18612	-0,97364	0,02237	0,20147	-0,97924			Valid	Valid	224,2	-129,9	838,3	292,5	-130,8	838,3	337,7	30,4	311,6	41,7	0,6559	0,2166	0,6890	0,2023	0,6229	0,2309								
96120464	4080974825	Eye Tracker	07.09.2020	Participant1	07.09.2020	1182	154	1228	138	1137	169	0,13038	0,19027	-0,97303	0,02227	0,20162	-0,97921	3,37	3,46	Valid	Valid	224,3	-129,9	838,0	292,5	-130,9	838,2	336,5	33,9	311,6	41,7	0,6545	0,2212	0,6861	0,2113	0,6228	0,2311								
96128787	4080983148	Eye Tracker	07.09.2020	Participant1	07.09.2020	1220	82			1220	82				0,04919	0,17697	-0,98299			Invalid	Valid				292,5	-130,8	838,1			334,4	20,1	0,6807	0,1763			0,6807	0,1763								
96137165	4080991526	Eye Tracker	07.09.2020	Participant1	07.09.2020	1253	50			1253	50				0,05980	0,16781	-0,98400			Invalid	Valid				292,4	-130,7	838,1			343,4	12,2	0,7034	0,1562			0,7034	0,1562								
96145473	4080999834	Eye Tracker	07.09.2020	Participant1	07.09.2020	1240	124	1229	220	1250	28	0,13035	0,21253	-0,96842	0,05876	0,16172	-0,98509	3,35	3,43	Valid	Valid	224,2	-129,6	837,3	292,5	-130,8	838,0	336,9	54,2	342,5	6,8	0,6941	0,2026	0,6871	0,2627	0,7012	0,1425								
96153786	4081008147	Eye Tracker	07.09.2020	Participant1	07.09.2020	1228	91	1228	91			0,13098	0,17670	-0,97551						Valid	Invalid	224,2	-129,2	837,1				336,6	22,4			0,6862	0,1821	0,6862	0,1821										
96162189	4081016550	Eye Tracker	07.09.2020	Participant1	07.09.2020	1249	28			1249	28				0,05860	0,16166	-0,98510			Invalid	Valid				292,4	-130,7	838,0			342,3	6,9	0,7006	0,1426			0,7006	0,1426								
96170502	4081024863	Eye Tracker	07.09.2020	Participant1	07.09.2020	1218	145	1225	201	1211	88	0,12908	0,20721	-0,96974	0,04620	0,17867	-0,98282	3,76	3,48	Valid	Valid	224,3	-129,1	836,5	292,5	-130,7	838,0	335,6	49,6	331,9	21,6	0,6790	0,2155	0,6837	0,2511	0,6742	0,1800								
96178801	4081033162	Eye Tracker	07.09.2020	Participant1	07.09.2020	1186	230	1247	270	1124	191	0,13575	0,22524	-0,96480	0,01820	0,20743	-0,97808			Valid	Valid	224,2	-128,7	836,3	292,4	-130,7	838,0	341,9	66,5	308,0	47,0	0,6567	0,2692	0,6996	0,2938	0,6138	0,2445								
96187133	4081041494	Eye Tracker	07.09.2020	Participant1	07.09.2020	1173	113			1173	113				0,03423	0,18571	-0,98201			Invalid	Valid				292,4	-130,6	838,0			321,6	27,8	0,6482	0,1958			0,6482	0,1958								
96195467	4081049828	Eye Tracker	07.09.2020	Participant1	07.09.2020	1201	193	1221	278	1181	108	0,12743	0,22769	-0,96536	0,03654	0,18425	-0,98220	3,34	3,43	Valid	Valid	224,3	-128,6	835,5	292,5	-130,6	837,8	334,6	68,5	323,6	26,5	0,6672	0,2457	0,6811	0,2989	0,6534	0,1925								
96203796	4081058157	Eye Tracker	07.09.2020	Participant1	07.09.2020	1221	139	1229	229	1213	48	0,13045	0,21393	-0,96810	0,04705	0,16734	-0,98478			Valid	Valid	224,2	-128,1	835,1	292,4	-130,5	837,7	336,8	56,4	332,4	11,9	0,6811	0,2118	0,6866	0,2684	0,6756	0,1553								
96212190	4081066551	Eye Tracker	07.09.2020	Participant1	07.09.2020	1212	49			1212	49				0,04668	0,16746	-0,98477			Invalid	Valid				292,4	-130,4	837,5			332,1	12,0	0,6747	0,1558			0,6747	0,1558								
96220501	4081074862	Eye Tracker	07.09.2020	Participant1	07.09.2020	1216	132	1225	223	1207	41	0,12928	0,21227	-0,96862	0,04513	0,16538	-0,98520	3,33	3,37	Valid	Valid	224,3	-127,8	834,0	292,4	-130,4	837,3	335,6	55,0	330,8	10,2	0,6776	0,2079	0,6838	0,2647	0,6715	0,1511								
96228846	4081083207	Eye Tracker	07.09.2020	Participant1	07.09.2020	1219	149	1233	222	1204	76	0,13201	0,21160	-0,96840	0,04422	0,17493	-0,98359			Valid	Valid	224,3	-127,4	833,8	292,4	-130,2	837,1	337,9	54,8	330,0	18,7	0,6796	0,2184	0,6896	0,2642	0,6695	0,1727								
96237159	4081091520	Eye Tracker	07.09.2020	Participant1	07.09.2020	1201	72			1201	72				0,04314	0,17370	-0,98385			Invalid	Valid				292,3	-130,0	836,9			329,0	17,7	0,6670	0,1702			0,6670	0,1702								
96245460	4081099821	Eye Tracker	07.09.2020	Participant1	07.09.2020	1232	152	1230	222	1234	82	0,13118	0,21156	-0,96852	0,05370	0,17634	-0,98286	3,35	3,33	Valid	Valid	224,3	-127,3	833,2	292,4	-130,0	836,7	337,2	54,7	338,1	20,1	0,6888	0,2200	0,6876	0,2639	0,6900	0,1762								
96253780	4081108141	Eye Tracker	07.09.2020	Participant1	07.09.2020	1188	237	1188	237			0,11794	0,21584	-0,96928						Valid	Invalid	224,3	-127,1	833,2				325,7	58,5			0,6585	0,2735	0,6585	0,2735										
96262163	4081116524	Eye Tracker	07.09.2020	Participant1	07.09.2020	1234	82			1234	82				0,05382	0,17614	-0,98289			Invalid	Valid				292,3	-129,7	836,4			338,1	20,2	0,6900	0,1763			0,6900	0,1763								
96270444	4081124805	Eye Tracker	07.09.2020	Participant1	07.09.2020	1191	207	1196	230	1187	184	0,12046	0,21418	-0,96934	0,03844	0,20471	-0,97807	3,33	3,41	Valid	Valid	224,3	-127,4	833,3	292,4	-129,7	836,1	327,9	56,7	325,2	45,3	0,6607	0,2546	0,6641	0,2691	0,6574	0,2401								
96278868	4081133229	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
96287215	4081141576	Eye Tracker	07.09.2020	Participant1	07.09.2020	1101	128			1101	128				0,01103	0,18904	-0,98191			Invalid	Valid				292,3	-129,4	835,8			301,7	31,5	0,5977	0,2050			0,5977	0,2050								
96295451	4081149812	Eye Tracker	07.09.2020	Participant1	07.09.2020	1202	190	1208	279	1195	102	0,12368	0,22759	-0,96587	0,04138	0,18169	-0,98248	3,76	3,39	Valid	Valid	224,3	-127,9	834,2	292,3	-129,5	835,6	331,1	68,7	327,5	25,1	0,6678	0,2441	0,6723	0,2995	0,6632	0,1888								
96303782	4081158143	Eye Tracker	07.09.2020	Participant1	07.09.2020	1110	69			1110	69				0,01397	0,17234	-0,98494			Invalid	Valid				292,3	-129,3	835,5			304,1	16,9	0,6039	0,1680			0,6039	0,1680								
96312140	4081166501	Eye Tracker	07.09.2020	Participant1	07.09.2020	1164	113			1164	113				0,03153	0,18474	-0,98228			Invalid	Valid				292,2	-129,3	835,5			319,1	27,9	0,6418	0,1959			0,6418	0,1959								
96320442	4081174803	Eye Tracker	07.09.2020	Participant1	07.09.2020	1215	208	1252	322	1178	95	0,13682	0,23906	-0,96132	0,03610	0,17971	-0,98306	3,78	3,29	Valid	Valid	224,2	-128,5	835,4	292,3	-129,3	835,3	343,1	79,2	323,0	23,4	0,6772	0,2554	0,7028	0,3262	0,6517	0,1846								
96328770	4081183131	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
96337137	4081191498	Eye Tracker	07.09.2020	Participant1	07.09.2020	1264	146	1326	200	1202	92	0,16078	0,20546	-0,96537	0,04388	0,17875	-0,98291			Valid	Valid	224,2	-128,7	836,3	292,2	-129,1	835,2	363,4	49,3	329,5	22,8	0,7112	0,2166	0,7542	0,2503	0,6683	0,1830								
96345452	4081199813	Eye Tracker	07.09.2020	Participant1	07.09.2020	1264	146	1331	175	1196	117	0,16247	0,19905	-0,96643	0,04171	0,18571	-0,98172	3,84	3,37	Valid	Valid	224,2	-129,2	836,7	292,3	-129,2	835,2	364,9	43,2	327,8	28,8	0,7108	0,2165	0,7578	0,2347	0,6638	0,1982								
96353771	4081208132	Eye Tracker	07.09.2020	Participant1	07.09.2020	1311	184	1311	184			0,15611	0,20175	-0,96692						Valid	Invalid	224,1	-129,3	837,5				359,3	45,4			0,7438	0,2404	0,7438	0,2404										
96362103	4081216464	Eye Tracker	07.09.2020	Participant1	07.09.2020	1233	136			1233	136				0,05353	0,19067	-0,98019			Invalid	Valid				292,2	-129,1	835,2			337,8	33,4	0,6893	0,2099			0,6893	0,2099								
96370516	4081224877	Eye Tracker	07.09.2020	Participant1	07.09.2020	1270	153	1316	171	1225	134	0,15743	0,19881	-0,96731	0,05107	0,19036	-0,98039	3,74	3,36	Valid	Valid	224,1	-130,2	838,6	292,3	-129,2	835,1	360,6	42,2	335,8	33,0	0,7156	0,2205	0,7470	0,2322	0,6841	0,2089								
96378778	4081233139	Eye Tracker	07.09.2020	Participant1	07.09.2020	1273	138	1311	186	1235	90	0,15586	0,20290	-0,96671	0,05435	0,17791	-0,98254			Valid	Valid	224,1	-130,4	839,6	292,2	-129,1	835,1	359,4	45,8	338,4	22,1	0,7174	0,2114	0,7440	0,2414	0,6908	0,1813								
96387185	4081241546	Eye Tracker	07.09.2020	Participant1	07.09.2020	1220	170	1267	240	1173	100	0,14163	0,21814	-0,96559	0,03433	0,18076	-0,98293			Valid	Valid	224,0	-130,7	840,2	292,2	-129,1	835,2	347,3	59,1	321,4	24,5	0,6804	0,2312	0,7132	0,2750	0,6476	0,1874								
96395454	4081249815	Eye Tracker	07.09.2020	Participant1	07.09.2020	1229	84	1263	128	1196	40	0,14111	0,18814	-0,97195	0,04194	0,16408	-0,98556	3,75	3,38	Valid	Valid	224,0	-131,3	841,0	292,2	-129,2	835,2	346,1	31,5	327,8	9,9	0,6871	0,1777	0,7104	0,2052	0,6639	0,1503								
96403824	4081258185	Eye Tracker	07.09.2020	Participant1	07.09.2020	1265	33	1345	14	1184	52	0,16737	0,15601	-0,97347	0,03823	0,16751	-0,98513			Valid	Valid	224,0	-131,4	841,6	292,2	-129,1	835,2	368,7	3,4	324,6	12,9	0,7117	0,1459	0,7675	0,1339	0,6559	0,1579								
